uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
886e73cc-e837-4d8e-b3a1-80f58d900299,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00993,NEON.PLA.D11.CLBJ.00992,,,,NEON.DOC.000987vE,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
e7169874-2653-4913-a928-b951e83bbd0c,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00356,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
289f1892-8ec7-46a9-b081-a9eb55c97668,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00345,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
c2b3b6f4-f62d-4849-989c-39ed08e7c1ff,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00437,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,ghenson@field-ops.org,mspychala@neoninc.org,
f5cd29fa-a05d-4dc5-ba3c-f12f86dfa5e1,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00409,,,,,NEON.DOC.000987vE,,RUOK,Rubus oklahomus L.H. Bailey,Rubus,Rosaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
baa8e8e8-5539-4acc-8764-83d2b93ceb30,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00425,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
4b843044-dce3-4162-94c7-2ca96dd4210b,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00363,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
164fcdfa-602c-4248-a514-c53920c95c50,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00428,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
d98598ee-51f3-48a6-87b3-616ed96bca55,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00519,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
4fadb704-1c0d-42da-a6a6-57370e40a512,CLBJ_020.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_020,31,11,30,,NEON.PLA.D11.CLBJ.00366,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,,,mkelley@field-ops.org,mspychala@neoninc.org,
8b0d0177-e341-4d99-8ae8-fea2557542c7,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00358,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
023f3ad2-02b9-4a78-8a90-9fa26a92a269,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00415,,,,,NEON.DOC.000987vE,,RUOK,Rubus oklahomus L.H. Bailey,Rubus,Rosaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
ca63ad91-1cc2-415a-8575-cbe8b6498cb9,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00610,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,Primary bole is dead; live branch measures 1.1 cm at 130 cm. Main bole measures 4.3 cm at 130 cm. Stem status 6. Live branch splits at 77cm. Bole break point is at 234 cm. Cam 1 pictures # 381-383.,cwhiting@field-ops.org,ttillson@field-ops.org,
d733bfe6-fa99-452f-a96a-32838df89aac,CLBJ_020.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_020,31,9.2,19.7,,NEON.PLA.D11.CLBJ.00451,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,,,mkelley@field-ops.org,mspychala@neoninc.org,
a8775c38-d098-45a6-b3d5-4926a80f7497,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,49,1.9,159,,NEON.PLA.D11.CLBJ.01000,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,cf. species,,cwhiting@field-ops.org,ttillson@field-ops.org,
de751fdb-6c79-4436-a789-e5c21e01a392,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,31,10,61.5,,NEON.PLA.D11.CLBJ.00648,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
d0bf003c-679c-41c9-a06a-d0726a85ad7f,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,5.8,321.6,,NEON.PLA.D11.CLBJ.00634,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
12e9a18c-c0ea-4517-8c08-6b14e8b1bb4d,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00426,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
8dcff5fb-9e31-40cb-92e5-7b47dcc3b6f5,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00442,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
1d7502df-735b-4876-bb2a-63e13fcb8e55,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00417,,,,,NEON.DOC.000987vE,,RUOK,Rubus oklahomus L.H. Bailey,Rubus,Rosaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
373a2c2f-656a-411c-bca1-72cfbb2300ee,CLBJ_020.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_020,31,9.2,22.5,,NEON.PLA.D11.CLBJ.00343,,,,,NEON.DOC.000987vE,,PRUNU,Prunus sp.,Prunus,Rosaceae,genus,,,,,,mkelley@field-ops.org,mspychala@neoninc.org,
64a04a04-a4db-4655-8780-1a1eebc7af47,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00501,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
4ca05f80-c319-493e-9a50-7a7b1865768e,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00609,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
59fe1704-8a12-4ac7-9aff-3ce7f7fc6edd,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00508,,,,,NEON.DOC.000987vE,,RUOK,Rubus oklahomus L.H. Bailey,Rubus,Rosaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
c6b5d1db-ab72-45e7-b74d-2f250a7bb3fc,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00448,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
7f702154-2226-48c4-8379-a88e4dee9942,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00626,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
542e6c11-b78b-47d1-ba0d-7e66dc86378d,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,41,9.4,76.3,,NEON.PLA.D11.CLBJ.00617,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
7726530d-a734-4bc1-a52b-ef7b70769721,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00371,,,,,NEON.DOC.000987vE,,RUOK,Rubus oklahomus L.H. Bailey,Rubus,Rosaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
c0549ffa-8e47-4793-840d-952ae46c343c,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00624,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
7fe076db-08fd-4aa5-a425-8fa4e4a6f6ef,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00601,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
019e2c38-ffd0-456f-b10f-63138226256e,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00346,,,,,NEON.DOC.000987vE,,PRUNU,Prunus sp.,Prunus,Rosaceae,genus,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
19fb547c-ad3f-49d1-814a-268890c167c2,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00642,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,Primary stem is broken,cwhiting@field-ops.org,ttillson@field-ops.org,
24864f90-556c-427d-9be5-389feacb374a,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00996,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,Primary stem broken,cwhiting@field-ops.org,ttillson@field-ops.org,
9296049d-16ff-46ce-9d84-8b9703042818,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00602,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
db0b95eb-a6d2-45c2-8b47-59aa315e5170,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00623,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
2f1d0a97-be9b-4902-b7ce-a39a29ee6b4b,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00419,,,,,NEON.DOC.000987vE,,RUOK,Rubus oklahomus L.H. Bailey,Rubus,Rosaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
d10e6a75-ee12-402c-865c-fcef3e906b42,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00443,,,,,NEON.DOC.000987vE,,PRUNU,Prunus sp.,Prunus,Rosaceae,genus,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
f1810d08-5d50-45f4-80c1-85ce2eae21fa,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00412,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
e4f74838-69e3-454b-834a-f37a44950b34,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,41,6.5,14.5,,NEON.PLA.D11.CLBJ.00612,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
ed79d8d1-267e-43c6-a915-b6739cf28b8e,CLBJ_030.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_030,,,,,NEON.PLA.D11.CLBJ.00424,,,,,NEON.DOC.000987vE,,CAIL2,Carya illinoinensis (Wangenh.) K. Koch,Carya,Juglandaceae,species,,,,,,mbray@field-ops.org,jthomas@field-ops.org,
558f2f92-b375-4330-824c-8c5bdb20ec20,CLBJ_010.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_010,,,,,NEON.PLA.D11.CLBJ.00342,,,,,NEON.DOC.000987vE,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,cf. species,,ghenson@field-ops.org,mspychala@neoninc.org,
6fa80b28-e2e1-4cd8-a3c1-c231823a971f,CLBJ_021.basePlot.vst,3/29/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_021,,,,,NEON.PLA.D11.CLBJ.00625,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,cwhiting@field-ops.org,ttillson@field-ops.org,
244ae587-0816-46fc-b9a8-5fbf74aea004,CLBJ_001.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_001,,,,,NEON.PLA.D11.CLBJ.00021,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
f09fe530-4f87-48cd-a20e-6d4bf05460ef,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00776,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
7b556adf-870c-496b-876e-faa8f45cded0,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00938,NEON.PLA.D11.CLBJ.00947,,,,NEON.DOC.000987vE,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
d082e9af-9852-43b5-8f73-17c9a5cdbb1c,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,41,4.8,63.2,,NEON.PLA.D11.CLBJ.00789,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
16fcfa92-2a02-4e97-982f-30977a4530cd,CLBJ_001.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_001,,,,,NEON.PLA.D11.CLBJ.00408,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
d3c11906-35b5-4967-93c4-1d9d933b2016,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00799,,,,,NEON.DOC.000987vE,,ULMUS,Ulmus sp.,Ulmus,Ulmaceae,genus,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
544c43fe-a420-48bd-89a7-0da29eea54c6,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00986,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
334cba57-3c57-499f-8fb4-fdc236b8ebee,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,41,2.8,71,,NEON.PLA.D11.CLBJ.00790,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
9027eae1-c6a9-4b3b-9f7e-eb655ae92c5a,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00982,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
9b895ac8-7c27-491b-a855-335e4aa960cf,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00989,NEON.PLA.D11.CLBJ.00988,,,,NEON.DOC.000987vE,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
928f818e-a7a6-43fb-9130-ae8b71ec2e3e,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00939,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
f44b245e-5782-4420-9cce-0dbda64e0b1a,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00797,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
5a61ff4b-ee34-46c3-b6c7-b408c8fac601,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00775,,,,,NEON.DOC.000987vE,,ULMUS,Ulmus sp.,Ulmus,Ulmaceae,genus,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
cb087c5b-bf00-4834-b46f-dd1270eb6c63,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00984,,,,,NEON.DOC.000987vE,,ULAL,Ulmus alata Michx.,Ulmus,Ulmaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
12ac84ec-4637-4f2e-9955-83bdd5459266,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00456,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,cf. genus,,jjamison@field-ops.org,srubin@neoninc.org,
e7fa7fa9-77ee-4c95-9981-79d55421c300,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,41,8.9,4.5,,NEON.PLA.D11.CLBJ.00787,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
94ca6e59-e343-40a6-ad98-cd1848667dfe,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00795,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
552865f6-8646-45f3-82f6-5d3ca666d56e,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00792,,,,,NEON.DOC.000987vE,,ULMUS,Ulmus sp.,Ulmus,Ulmaceae,genus,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
7f512e15-de17-44f2-98cc-0f2a6ded7f43,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00374,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
a198c0b7-14cd-4291-a71b-a4405e39a04b,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00766,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
c9bfec59-3daf-46e5-bb4c-db43606d8143,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,41,1.4,11.1,,NEON.PLA.D11.CLBJ.00791,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
035d78d7-372f-403a-b259-d779c296ecdb,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00761,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
a397ddf8-9ae4-41d4-95a0-71a3d873920d,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,41,6.3,220.7,,NEON.PLA.D11.CLBJ.00979,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
344a67b5-971d-4fce-b651-e07c564b036d,CLBJ_029.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_029,,,,,NEON.PLA.D11.CLBJ.00364,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
a5f58064-1e18-4eff-9a79-181b8a26305a,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00953,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
39824988-fe52-4f25-a34a-f621d05af93c,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,41,7,68.9,,NEON.PLA.D11.CLBJ.00948,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
b9db3bf3-3b47-4dd9-a7db-c69c853c6b84,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00960,,,,,NEON.DOC.000987vE,,CELTI,Celtis sp.,Celtis,Ulmaceae,genus,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
de63c114-a7ad-4493-9915-9ded3df0739b,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00955,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
26a21497-18f8-46b5-bee6-32cd0a1ddc71,CLBJ_001.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_001,,,,,NEON.PLA.D11.CLBJ.00360,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,jjamison@field-ops.org,srubin@neoninc.org,
716f6025-c163-4b0b-b1c5-bcd21023ee3b,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00969,,,,,NEON.DOC.000987vE,,ULAL,Ulmus alata Michx.,Ulmus,Ulmaceae,species,,,,,,mkelley@field-ops.org,cwhiting@field-ops.org,
13543ac3-ae51-4b74-adfd-519de3c9626a,CLBJ_008.basePlot.vst,3/31/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_008,,,,,NEON.PLA.D11.CLBJ.00949,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,tag @ bottom,mkelley@field-ops.org,cwhiting@field-ops.org,
